location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Oklahoma City,45.61287060502282,33.841838104243884,25.81%,56.04%,56.89%,10367,2124078
Las Vegas,83.6882949473503,64.97215912813024,22.36%,56.55%,56.91%,19732,3539700
Louisville,45.8601503611505,32.55284185611187,29.02%,59.34%,58.58%,8074,1582077
Baltimore,45.972664580995286,33.47922009526468,27.18%,63.71%,63.10%,14931,3704532
Milwaukee,52.70885495373166,38.78127931931519,26.42%,55.23%,55.75%,9240,1938255
Albuquerque,51.6817337440823,35.49650822983361,31.32%,70.06%,68.67%,7519,1337405
Tucson,53.717884602001185,39.54356338528625,26.39%,62.65%,62.55%,8852,1531146
Fresno,37.907519548145096,27.87889260223006,26.46%,55.41%,57.33%,8913,1625477
Mesa,47.50522524575572,36.53115546184075,23.10%,61.15%,59.35%,6034,1051218
Sacramento,62.508092648385755,54.59936208663845,12.65%,63.01%,62.47%,10500,1946009
Atlanta,89.42363181705156,68.50692332996199,23.39%,50.02%,49.28%,38029,7897533
Kansas City,61.11024822950434,41.55640071885701,32.00%,62.33%,60.92%,10989,2059466
Colorado Springs,64.49633314007751,44.72515266687594,30.65%,70.66%,70.54%,5685,955275
Miami,113.98702440881513,88.38425382828947,22.46%,57.57%,56.33%,26294,2810206
Raleigh,52.317245925827926,33.85722666536428,35.28%,61.88%,62.51%,12071,2125651
Omaha,49.74244413312668,36.45677056308276,26.71%,64.91%,65.04%,9656,1463217
Long Beach,56.130385466107654,39.58077140105492,29.48%,58.73%,57.44%,11546,2316902
Virginia Beach,50.72836669249759,42.145672245845994,16.92%,63.29%,62.66%,7486,1475616
Oakland,86.73965379729438,46.6963755205248,46.16%,75.62%,75.56%,10988,2483307
Minneapolis,68.8423087617394,40.45315381077349,41.24%,70.77%,70.21%,12700,2409625
Tulsa,49.976797543205784,36.41329039284561,27.14%,62.38%,61.18%,5748,1102559
Arlington,56.46071313041252,37.34685486911235,33.85%,65.81%,66.39%,15695,2959345
Tampa,70.89819015170109,47.145994438773656,33.50%,63.98%,62.33%,11770,2045665
New Orleans,56.236256796497564,44.097701917003256,21.58%,52.47%,52.36%,19226,5115226
Wichita,39.59769554754711,30.816479929057152,22.18%,57.73%,54.08%,6106,893272
Cleveland,53.3312645913639,42.60002575944099,20.12%,49.73%,48.13%,10824,2501432
Bakersfield,39.19656729005462,36.23852914354599,7.55%,50.86%,51.48%,6278,1115356
Aurora,42.290731911093324,23.08341262682933,45.42%,71.77%,72.82%,801,77682
Anaheim,65.64556783689726,45.16975072728254,31.19%,55.53%,55.55%,9185,1160977
Honolulu,139.75830605286595,104.18666959651677,25.45%,70.65%,66.10%,13223,1392794
Santa Ana,46.27562313981202,28.44716810272632,38.53%,57.58%,58.24%,3292,521558
Riverside,45.40793927000929,39.70295351828744,12.56%,56.55%,58.18%,6644,1024721
Corpus Christi,48.75002918086629,40.99816372700949,15.90%,47.70%,47.72%,5816,891846
Lexington,42.4019961654285,27.823400930127235,34.38%,51.42%,49.95%,1343,190737
Stockton,41.48912007915444,36.16112232077426,12.84%,50.83%,51.61%,3938,739049
Henderson,72.15740298917719,54.37353184642151,24.65%,59.60%,61.25%,6017,1363526
St Paul,55.973677156213526,31.401248489334368,43.90%,75.94%,73.35%,4776,905539
St Louis,55.13468116875518,35.932205886966344,34.83%,69.52%,69.19%,8067,1574852
Cincinnati,55.04965162093848,31.85513958145557,42.13%,61.38%,61.15%,7790,1335259
Pittsburgh,53.277436532171386,34.98015335371021,34.34%,71.85%,69.30%,10071,2043392
Greensboro,36.60949924248271,32.567750626075906,11.04%,49.81%,50.12%,7990,2105477
Anchorage,111.39737999985564,70.6288604549415,36.60%,76.01%,74.03%,3964,796187
Plano,60.55290808753367,40.005464434379384,33.93%,68.35%,67.95%,4800,956096
Lincoln,52.96614265943554,36.32668314610837,31.42%,59.59%,61.80%,6332,767168
Orlando,92.62389223694136,68.63198487126094,25.90%,54.44%,53.14%,15424,2470853
Irvine,79.10452807165171,53.264465594241614,32.67%,73.27%,72.94%,5019,869161
Newark,53.5524227169785,36.00746017118144,32.76%,57.02%,55.43%,6982,1327907
Toledo,39.66320367707041,32.80836970184297,17.28%,58.46%,59.44%,4221,815571
Durham,50.59771811441541,36.103590190754865,28.65%,59.32%,59.70%,6410,1577897
Chula Vista,56.2141402046375,40.54454350021303,27.87%,72.02%,72.99%,3311,518397
Fort Wayne,43.12421806913303,33.13342423444208,23.17%,51.29%,47.52%,3808,577186
Jersey City,58.245595973583384,38.00901775249139,34.74%,69.54%,69.93%,5257,990347
St Petersburg,65.61000580965896,43.4563563563745,33.77%,63.58%,61.30%,4608,1024726
Laredo,37.71897753522881,34.095394460048546,9.61%,43.19%,40.49%,2505,366961
Madison,44.009529859172886,29.2152756778857,33.62%,56.64%,54.21%,1038,113060
Chandler,59.57961062579802,44.53284588728791,25.25%,61.52%,62.88%,3914,616494
Buffalo,43.26123420531464,32.731011926050954,24.34%,58.64%,59.80%,5850,1256441
Lubbock,52.980070047471784,44.4761358169185,16.05%,44.86%,45.88%,6677,907999
Scottsdale,87.75325261121404,59.58455166296535,32.10%,65.36%,65.25%,5250,767942
Reno,57.82859648690527,39.849637233612825,31.09%,69.10%,69.77%,5418,888514
Glendale,51.569845022241736,19.147228030283017,62.87%,70.47%,67.67%,251,42659
Gilbert,64.45966328797437,42.515657323624644,34.04%,62.07%,60.43%,4312,600945
Winston-Salem,38.36714685414679,34.68134531357304,9.61%,53.26%,53.02%,4130,762485
North Las Vegas,46.56797586641751,41.55589480610826,10.76%,54.23%,54.32%,3406,635183
Norfolk,44.99965074818641,38.47979589940917,14.49%,53.23%,51.15%,5857,1517633
Chesapeake,41.98258777449344,34.33584627984506,18.21%,54.68%,53.06%,2559,573135
Garland,36.17700455404169,32.612271790637045,9.85%,49.97%,48.15%,3682,714696
Irving,56.3407280904691,44.50619526289066,21.01%,59.97%,58.24%,4539,815961
Hialeah,33.85382674682043,32.98181559034538,2.58%,55.80%,54.79%,2136,324396
Fremont,77.11830001003054,45.95668829299133,40.41%,76.34%,75.55%,3347,573877
Boise,67.16363255959953,41.74332620513969,37.85%,66.88%,67.04%,3517,613296
Richmond,53.00896046337546,42.32772401956356,20.15%,57.45%,55.74%,9835,2059036
Baton Rouge,42.17454880846482,35.72708309302172,15.29%,38.93%,38.92%,8520,2782310
Spokane,59.61773031349892,43.303223896715174,27.37%,60.67%,57.98%,2693,461119
