location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Oklahoma City,45.7828410999268,35.230583335146186,23.05%,54.18%,54.56%,10573,2219418
Las Vegas,83.47598738498347,66.34774835633002,20.52%,54.61%,55.51%,20153,3709902
Louisville,45.70720406842874,33.54414501806802,26.61%,56.59%,56.38%,8242,1646744
Baltimore,45.66173498490126,34.03389400921786,25.47%,60.36%,60.39%,15348,3887123
Milwaukee,52.638078726060954,40.314277682163976,23.41%,52.94%,52.28%,9460,2019282
Albuquerque,51.436175556623525,37.1475287009881,27.78%,67.84%,66.84%,7645,1388908
Tucson,53.73987020086402,41.47500052614194,22.82%,59.83%,60.41%,9033,1598898
Fresno,37.97705626774695,29.118832920449048,23.33%,53.54%,55.42%,9090,1683261
Mesa,47.27915959969802,37.73710844667493,20.18%,58.37%,56.31%,6145,1088201
Sacramento,62.413852185810164,56.011559860259986,10.26%,61.16%,60.79%,10716,2022932
Atlanta,89.2677868802846,69.60310376054211,22.03%,48.67%,47.46%,38955,8323391
Kansas City,61.22845915857969,43.262775242011614,29.34%,60.90%,59.90%,11180,2166571
Colorado Springs,64.37637722856368,45.32938228946776,29.59%,70.78%,69.24%,5784,996310
Miami,114.07803086442514,89.89056259203048,21.20%,55.72%,54.50%,26837,2920995
Raleigh,52.40704196481326,35.331657061580195,32.58%,59.92%,59.84%,12271,2232359
Omaha,49.7349941308632,37.80752927796202,23.98%,60.81%,61.29%,9807,1520159
Long Beach,56.074580707282664,40.51139175480762,27.75%,56.97%,55.82%,11752,2399935
Virginia Beach,50.69205089074908,42.78400022198869,15.60%,65.15%,62.73%,7607,1523775
Oakland,86.61811948289284,50.22420302116272,42.02%,74.03%,73.85%,11141,2577267
Minneapolis,68.75412051454536,42.25216102140485,38.55%,67.04%,67.18%,12919,2470558
Tulsa,50.02992074444116,37.74577752729905,24.55%,61.21%,58.80%,5866,1149265
Arlington,56.38410608656288,39.07652148661273,30.70%,64.19%,64.64%,15945,3069029
Tampa,70.75811315227718,48.8101276089352,31.02%,62.18%,60.14%,11991,2130752
New Orleans,56.56909965861474,45.03898871416506,20.38%,49.55%,49.82%,19633,5293960
Wichita,39.708755031894924,31.25342397483007,21.29%,53.63%,53.10%,6211,929117
Cleveland,53.51556493261936,43.95238295055203,17.87%,48.60%,46.93%,11049,2596798
Bakersfield,39.12291687520529,37.06158158266732,5.27%,50.93%,51.48%,6401,1143553
Aurora,43.09956067020924,22.821186554413885,47.05%,72.43%,72.71%,812,80498
Anaheim,65.46710297499394,46.17386901612014,29.47%,53.93%,54.04%,9327,1201396
Honolulu,139.20395851857927,105.2450236120455,24.40%,69.59%,65.43%,13348,1439377
Santa Ana,46.2880923124479,31.29619303258413,32.39%,57.30%,57.12%,3350,535248
Riverside,45.170190398902214,40.174401192240815,11.06%,53.99%,55.50%,6786,1067540
Corpus Christi,48.734344684359094,41.795439945354026,14.24%,44.91%,45.98%,5904,925897
Lexington,42.32054454213115,28.9463287193626,31.60%,51.62%,49.96%,1369,199327
Stockton,41.25523272152952,36.548350950957385,11.41%,47.43%,48.14%,4005,772291
Henderson,72.07186189107128,56.99207190938645,20.92%,57.36%,57.23%,6139,1401319
St Paul,55.94179664501812,32.67989883280449,41.58%,71.98%,71.16%,4840,942947
St Louis,54.74793624810385,37.05114046381635,32.32%,68.85%,67.13%,8226,1634125
Cincinnati,55.06083429153939,33.34894254433904,39.43%,58.23%,59.35%,7939,1373972
Pittsburgh,53.05185983240832,36.579409019079264,31.05%,69.26%,66.34%,10267,2141937
Greensboro,36.56756148325938,33.656329868143835,7.96%,47.95%,47.96%,8172,2164879
Anchorage,111.59129719165144,73.77906970955492,33.88%,75.98%,73.48%,4034,817663
Plano,60.41411433217872,41.35396506695131,31.55%,66.93%,66.58%,4877,998178
Lincoln,52.90296134432044,37.94295663253141,28.28%,57.03%,58.71%,6441,801768
Orlando,92.48908191695409,70.95185290867825,23.29%,51.62%,51.30%,15765,2575473
Irvine,78.61402773908549,55.10531436505885,29.90%,72.30%,71.93%,5123,909431
Newark,53.65377644734817,36.8801184875783,31.26%,55.14%,53.93%,7134,1373997
Toledo,39.72286275660757,33.2422701207537,16.31%,59.22%,59.38%,4312,848755
Durham,50.60560131990856,36.45748605882169,27.96%,57.27%,57.21%,6500,1550087
Chula Vista,56.12492533324012,45.29940712028181,19.29%,69.22%,69.17%,3357,530545
Fort Wayne,43.302877453204445,33.178127416068946,23.38%,50.34%,46.63%,3869,601014
Jersey City,58.287428412283816,40.26699869089776,30.92%,65.30%,66.39%,5355,1031762
St Petersburg,65.5297467613151,44.973829617989075,31.37%,61.09%,60.27%,4724,1065460
Laredo,37.72654393459954,34.912594289111546,7.46%,37.74%,37.74%,2548,381456
Madison,44.0158746867657,32.53883644973061,26.07%,51.64%,47.48%,1073,116962
Chandler,59.560545300136575,45.39490816330193,23.78%,60.29%,62.55%,3976,637547
Buffalo,43.253275724075856,34.09587061475167,21.17%,57.20%,58.82%,5974,1306495
Lubbock,52.50305023795196,45.63818057989452,13.08%,45.95%,46.15%,6773,940270
Scottsdale,87.23876636103131,61.147433957211796,29.91%,63.40%,63.65%,5326,798195
Reno,58.014880099454714,41.63854086010666,28.23%,66.04%,67.87%,5528,922191
Glendale,53.975794304025776,27.23316061039712,49.55%,74.00%,59.33%,289,51799
Gilbert,64.48377177891027,44.08539508374933,31.63%,62.08%,60.36%,4387,627931
Winston-Salem,38.53447276389782,35.92843960507953,6.76%,50.69%,49.88%,4193,778852
North Las Vegas,46.82274161293042,42.93398492374811,8.31%,52.08%,51.39%,3491,673270
Norfolk,44.964629187191015,39.08679999812855,13.07%,51.88%,49.60%,5962,1562355
Chesapeake,41.98468775532633,35.26785135927357,16.00%,53.06%,53.02%,2600,594624
Garland,36.24058100697307,33.578087859128125,7.35%,46.55%,45.67%,3737,741473
Irving,56.32707297558928,46.16340304889282,18.04%,57.86%,57.14%,4616,848754
Hialeah,34.061654686115304,34.97437090914479,-2.68%,55.42%,54.17%,2196,337556
Fremont,77.21354539999113,46.60055294850207,39.65%,74.09%,73.72%,3408,588738
Boise,67.31779363244472,43.77234511669035,34.98%,64.60%,65.48%,3585,640709
Richmond,53.10400365816195,42.894211996520404,19.23%,55.12%,54.77%,10011,2130752
Baton Rouge,41.9538188914774,35.97644825225861,14.25%,37.48%,37.89%,8744,2869176
Spokane,59.795420432644704,44.2675001148399,25.97%,59.98%,55.95%,2743,459707
