location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Mesa,47.59643953013423,33.76536440669911,29.06%,66.29%,64.98%,5693,944246
Sacramento,62.601242242054255,48.06938207944387,23.21%,69.72%,69.73%,9937,1740717
Atlanta,88.95147567708487,61.76533353660504,30.56%,55.12%,53.54%,35541,7038457
Kansas City,60.968334686670566,35.78661122515187,41.30%,67.83%,67.06%,10441,1841296
Colorado Springs,64.37655651228276,39.47011402569733,38.69%,72.98%,73.04%,5363,871401
Miami,114.54547238351685,81.5905540516774,28.77%,64.51%,62.38%,24398,2492581
Raleigh,52.028016926201275,29.582232358015368,43.14%,66.78%,67.64%,11511,1918773
Omaha,49.732782533652646,30.72537272732511,38.22%,71.78%,72.39%,9151,1304802
Long Beach,55.95050862187882,34.212130388743276,38.85%,65.57%,65.12%,10912,2130946
Virginia Beach,50.887971290864925,36.589060069668875,28.10%,70.59%,70.08%,7137,1337090
Oakland,86.42925798895021,37.42703111703513,56.70%,82.28%,82.06%,10488,2249644
Minneapolis,69.61807419866919,34.63513100189258,50.25%,79.19%,78.31%,12079,2164589
Tulsa,49.85598296626521,31.56704453710433,36.68%,68.11%,65.83%,5414,967153
Arlington,55.91472090699858,31.01380354427537,44.53%,73.46%,73.01%,14961,2661765
Tampa,71.8882968256068,41.678436422755176,42.02%,68.78%,68.35%,11035,1827557
New Orleans,55.876845607609326,36.797027118984786,34.15%,61.82%,61.61%,18363,4657256
Wichita,39.10579071752849,24.427028301491784,37.54%,64.67%,60.75%,5817,822988
Cleveland,53.45657674349361,39.03370831962649,26.98%,57.53%,56.20%,10227,2258378
Bakersfield,39.38149790300392,30.142014157459272,23.46%,57.80%,56.38%,5941,1014529
Aurora,42.503564401488035,20.30738537396823,52.22%,73.89%,77.69%,763,71532
Anaheim,64.82911810490187,39.79539042748268,38.61%,63.47%,61.77%,8733,1039930
Honolulu,139.87485984240485,86.83096982236788,37.92%,80.34%,74.39%,12396,1259885
Santa Ana,46.07665912648823,25.48650852781897,44.69%,63.51%,62.89%,3110,470272
Riverside,44.98856208119852,33.550003980792944,25.43%,63.05%,64.15%,6320,924728
Corpus Christi,49.033573536610064,38.22508448851585,22.04%,53.82%,54.90%,5469,827819
Lexington,41.4772939242556,24.36280314431657,41.26%,62.56%,60.91%,1301,143028
Stockton,41.66861909715134,32.576423057445254,21.82%,54.47%,54.76%,3744,675385
Henderson,72.82728505969315,45.650201694016786,37.32%,66.65%,67.70%,5661,1210616
St Paul,55.66526458358179,25.920165549238416,53.44%,83.16%,81.09%,4565,816134
St Louis,54.46285893730615,28.617026586103925,47.46%,79.43%,78.45%,7588,1401475
Cincinnati,55.23248069148264,27.15233730840085,50.84%,66.48%,65.66%,7377,1183759
Pittsburgh,53.667174366721255,30.265447608739635,43.61%,78.37%,76.54%,9533,1799533
Greensboro,36.7870678618643,28.016494805721592,23.84%,55.42%,55.59%,7523,1947258
Anchorage,110.28775472759128,58.52620866023614,46.93%,85.95%,82.71%,3739,707511
Plano,61.131281267247736,33.13903418802967,45.79%,76.36%,73.98%,4549,857093
Lincoln,54.292025083496235,32.53480439955323,40.07%,64.07%,63.92%,6044,689896
Orlando,92.02452944114509,64.22244743686127,30.21%,60.84%,59.74%,14513,2213900
Irvine,79.36538717681118,45.09386114501229,43.18%,78.53%,77.56%,4768,745282
Newark,54.66936308405976,31.386723998178617,42.59%,63.11%,62.09%,6590,1204142
Toledo,39.63493856453486,28.283584948141073,28.64%,63.51%,63.39%,4037,739662
Durham,50.87124779727683,31.667850110894513,37.75%,64.90%,65.14%,6118,1440560
Chula Vista,55.20546939746537,35.55412118286968,35.60%,74.34%,73.61%,3152,478485
Fort Wayne,43.27755807147211,30.024654528121335,30.62%,60.80%,55.15%,3629,507500
Jersey City,58.67089075008626,30.504941173297688,48.01%,79.06%,77.72%,4971,897805
St Petersburg,65.45088584296109,36.97843917317397,43.50%,72.29%,70.32%,4335,931576
Laredo,38.37192984401378,29.82182564005244,22.28%,54.84%,53.86%,2374,337315
Madison,44.213661442138545,23.813777500420745,46.14%,70.06%,66.84%,986,104338
Chandler,59.56153631487707,37.395683633318434,37.22%,71.34%,72.30%,3697,558881
Buffalo,43.727466198659215,28.20363546571959,35.50%,65.03%,66.31%,5515,1116833
Lubbock,52.94608487017421,39.97647490186433,24.50%,49.50%,51.27%,6398,832000
Scottsdale,87.12994215390204,49.73658967367631,42.92%,74.76%,74.05%,5024,695482
Reno,57.9759686863753,32.41224262419903,44.09%,75.06%,74.53%,5121,803963
Glendale,58.04901026917076,25.89570366089283,55.39%,83.02%,82.89%,260,43005
Gilbert,64.08826647587824,34.39799854061657,46.33%,71.45%,68.42%,4110,543084
Winston-Salem,38.47475320966887,29.031060580991955,24.55%,57.21%,55.23%,3902,713968
North Las Vegas,46.45305256690189,36.932504394484354,20.49%,59.77%,59.87%,3167,569861
Norfolk,44.75123601660189,34.95870894361311,21.88%,59.38%,57.61%,5581,1412396
Chesapeake,42.16209315051071,28.940301893835777,31.36%,58.06%,57.57%,2414,522109
Garland,35.98815185918789,28.78721912364535,20.01%,55.04%,54.51%,3506,641071
Irving,56.274641149096766,36.850983296529044,34.52%,64.43%,62.65%,4290,746247
Hialeah,33.92316227213293,31.109524715346996,8.29%,58.80%,57.58%,2009,293011
Fremont,77.39817092034276,43.996345360203904,43.16%,82.11%,82.50%,3162,520253
Boise,67.35834562293903,33.82527703312282,49.78%,74.76%,73.88%,3355,545355
Richmond,53.28242281989346,37.78714100834941,29.08%,65.08%,62.60%,9385,1843195
Baton Rouge,42.460975491239395,31.591516025997652,25.60%,44.92%,43.82%,8003,2570240
Spokane,59.36351017471987,37.1642896205793,37.40%,66.22%,65.83%,2521,396146
