location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Durham,50.68612168579278,34.859416259896186,31.22%,60.22%,61.56%,6302,1517727
Chula Vista,55.77867977304677,37.75514539519329,32.31%,74.01%,73.61%,3270,501124
Fort Wayne,43.15472213167954,32.374915719980784,24.98%,53.82%,47.86%,3753,554697
Jersey City,58.84449765013208,33.61817056182393,42.87%,74.03%,73.83%,5135,952380
St Petersburg,65.78697484395303,40.849210721174224,37.91%,67.58%,65.67%,4525,993207
Laredo,37.89253299390744,32.66212298293261,13.80%,51.01%,49.53%,2466,357709
Madison,44.38931341398054,30.345603782708753,31.64%,59.30%,54.91%,1023,108120
Chandler,59.778104401453255,41.95127397019834,29.82%,65.40%,67.06%,3845,597094
Buffalo,43.278045302076634,30.65320117417349,29.17%,61.52%,62.35%,5722,1198698
Lubbock,52.96276113487936,43.934694215818574,17.05%,46.15%,46.98%,6578,878371
Scottsdale,87.68467199596898,56.241636459044656,35.86%,67.79%,66.87%,5201,745560
Reno,57.97808167318818,37.75723957340194,34.88%,70.10%,70.81%,5304,852618
Glendale,52.83844269170914,27.602354461968474,47.76%,82.77%,78.33%,279,48612
Gilbert,64.36667688981919,40.01838394907485,37.83%,64.34%,62.16%,4248,584315
Winston-Salem,38.43250738845031,34.18825932516277,11.04%,53.61%,53.34%,4041,748089
North Las Vegas,46.34940172427261,39.766273033628615,14.20%,54.32%,54.92%,3335,610651
Norfolk,44.76396257953407,37.580176733926,16.05%,54.74%,54.20%,5756,1481521
Chesapeake,41.87258546336196,32.34072639948337,22.76%,56.85%,54.87%,2510,548926
Garland,36.13527868613507,32.232012650483114,10.80%,50.91%,49.05%,3629,686365
Irving,56.12520735900383,41.69117363372674,25.72%,62.49%,60.18%,4465,799129
Hialeah,34.219110327257575,32.1456200809143,6.06%,57.77%,55.06%,2099,313383
Fremont,77.72446884443337,46.910972681594345,39.64%,79.92%,79.68%,3286,554326
Boise,67.1778465735492,38.93233430975865,42.05%,68.13%,69.15%,3456,583702
Richmond,53.035448328736926,41.37817042580596,21.98%,61.17%,59.72%,9695,1995654
Baton Rouge,42.29722061291489,34.83689829679281,17.64%,41.18%,41.39%,8256,2698679
Spokane,59.7022635462818,41.59135711454297,30.34%,62.72%,59.11%,2636,441176
