location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New Orleans,55.44509933710394,34.56463464745503,37.66%,63.61%,62.96%,16603,4118085
Wichita,38.911892882028326,23.4046011813098,39.85%,65.87%,61.30%,5237,708428
Cleveland,53.649129930530854,35.846878111282294,33.18%,59.32%,56.96%,9202,1970751
Bakersfield,38.48665618798007,26.496123487926443,31.16%,59.50%,60.09%,5400,898875
Aurora,43.111258119572845,17.042108022587584,60.47%,76.52%,79.05%,695,61919
Anaheim,65.42736538281355,35.76572976358197,45.34%,65.89%,65.54%,8030,952423
Honolulu,139.2926968103195,72.85691087827539,47.70%,82.52%,77.65%,11152,1117947
Santa Ana,44.10763100468607,22.69086751730617,48.56%,64.87%,63.80%,2868,425810
Riverside,44.9825465363207,31.23307330778864,30.57%,67.16%,67.88%,5718,819883
Corpus Christi,48.97490052347124,36.50588909714234,25.46%,55.35%,53.83%,4962,746221
Lexington,41.04539425519725,25.86322602457465,36.99%,58.83%,58.53%,1166,158456
Stockton,40.7890888372363,30.965026144435935,24.09%,54.28%,55.48%,3417,587504
Henderson,70.80727945937548,43.2581180885004,38.91%,68.17%,68.10%,5137,1073756
St Paul,56.4139065214856,24.253412925813446,57.01%,86.77%,85.19%,4149,709388
St Louis,55.79306451530396,29.535883481054046,47.06%,81.82%,79.71%,6858,1210506
Cincinnati,53.51552656880485,24.373853509268727,54.45%,69.43%,68.32%,6644,1046872
Pittsburgh,53.68894505562495,27.368150929452288,49.02%,80.55%,79.62%,8597,1618443
Greensboro,36.25539889282551,26.004451356037897,28.27%,56.46%,57.48%,6863,1765845
Anchorage,109.00555297527357,52.0686321458347,52.23%,92.09%,89.23%,3391,645327
Plano,59.842924331487424,31.390423060094843,47.55%,79.45%,76.84%,4082,741691
Lincoln,52.84858757463695,29.411638907880267,44.35%,66.99%,65.94%,5466,618578
Orlando,91.50544471176231,63.444717392705805,30.67%,61.93%,61.66%,13025,1960881
Irvine,79.67551101729542,40.433271495318785,49.25%,81.42%,81.71%,4324,637511
Newark,54.95162409193773,28.944045194123753,47.33%,66.75%,64.10%,5937,1034104
Toledo,40.242164674443195,27.476709463008703,31.72%,69.34%,67.87%,3630,655124
Durham,51.401968584223276,28.15689193759171,45.22%,69.80%,69.41%,5505,1247168
Chula Vista,56.98755938689523,34.21938747740603,39.95%,77.19%,77.42%,2838,419720
Fort Wayne,42.99457505087409,28.348477429957416,34.06%,62.61%,55.76%,3280,432670
Jersey City,58.071147718107945,28.333577229593356,51.21%,79.70%,79.13%,4470,794618
St Petersburg,64.66596485980497,34.63236103780222,46.44%,73.26%,71.49%,3903,761902
Laredo,38.169975182392946,29.200406731457665,23.50%,54.24%,53.86%,2167,295517
Madison,44.349923475922694,18.446613648218534,58.41%,73.74%,73.81%,896,95790
Chandler,59.316265199937895,34.1093500607477,42.50%,73.01%,75.47%,3348,481309
Buffalo,42.5017315771537,26.941927394852808,36.61%,68.80%,68.86%,4975,983072
Lubbock,53.216209203263666,38.514890921234276,27.63%,54.51%,54.55%,5769,753188
Scottsdale,88.36167630641715,47.136218556335116,46.66%,76.84%,76.65%,4574,627501
Reno,57.23048684293578,31.82872790314782,44.39%,78.29%,75.87%,4682,716317
Glendale,55.494998952900986,18.759963636640414,66.20%,82.60%,82.86%,226,26099
Gilbert,65.63555041425408,31.927692628036194,51.36%,73.67%,71.06%,3750,478153
Winston-Salem,38.61582675007924,26.223280252888813,32.09%,59.94%,59.30%,3511,648672
North Las Vegas,46.69922188062432,32.25617522078812,30.93%,61.85%,62.93%,2874,491907
Norfolk,45.311936982134725,32.485972500443786,28.31%,61.20%,60.32%,5038,1254115
Chesapeake,40.868073260417546,26.03651577351959,36.29%,62.46%,61.30%,2215,484647
Garland,35.33958387820481,28.46517343162054,19.45%,58.70%,55.88%,3206,574549
Irving,56.722516345964515,34.82062819715411,38.61%,66.16%,64.00%,3912,671958
Hialeah,34.88787775840557,29.112186418990916,16.56%,63.71%,61.94%,1813,266786
Fremont,79.8497782146855,44.034132214130196,44.85%,83.03%,83.42%,2847,437004
Boise,67.37115828282076,31.287655685177384,53.56%,76.84%,77.41%,3066,488860
Richmond,53.47390557366582,35.001549593393804,34.54%,69.08%,67.98%,8491,1600669
Baton Rouge,42.93654031620316,29.941981473243857,30.26%,49.60%,48.37%,7218,2234584
Spokane,59.03633970758665,36.12057834116732,38.82%,67.12%,66.21%,2242,340178
