location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Plano,60.479994516904945,38.79299135460605,35.86%,70.21%,69.65%,4754,919324
Lincoln,54.23007859975158,36.50970755232256,32.68%,60.91%,62.50%,6245,738134
Orlando,92.65935799688762,67.15960289286555,27.52%,57.02%,55.14%,15168,2380326
Irvine,78.444648525773,48.92253560973044,37.63%,75.95%,74.79%,4947,835260
Newark,53.7339703020909,35.10953027279616,34.66%,57.80%,57.69%,6868,1287228
Toledo,39.606118575566185,31.20687936248168,21.21%,60.94%,61.16%,4162,781766
Durham,50.802471997428896,34.72400102900245,31.65%,59.38%,60.55%,6313,1525742
Chula Vista,55.96098178878536,37.80337983435955,32.45%,72.08%,73.41%,3272,503988
Fort Wayne,43.15284909221099,32.6324011211573,24.38%,52.40%,47.44%,3764,556779
Jersey City,58.84384252881503,34.101498380888174,42.05%,73.88%,73.37%,5155,958221
St Petersburg,65.83510869646389,41.22416410569047,37.38%,65.80%,65.12%,4529,998247
Laredo,37.94284051734712,32.742388120628206,13.71%,51.01%,51.20%,2475,359459
Madison,44.338861624874404,30.42404968757749,31.38%,60.16%,57.83%,1020,108625
Chandler,59.76822145753174,42.62261383799283,28.69%,65.99%,66.90%,3862,600089
Buffalo,43.32138499739765,31.580607486901915,27.10%,60.43%,61.66%,5747,1205989
Lubbock,52.9015692301131,44.00582579823107,16.82%,46.21%,46.97%,6588,880741
Scottsdale,87.6787290188295,56.458869294487734,35.61%,67.19%,66.27%,5210,750078
Reno,57.989290185815,38.15333966090877,34.21%,69.98%,71.33%,5320,856590
Glendale,54.05025476827875,27.521450715965358,49.08%,79.67%,77.16%,285,47571
Gilbert,64.30844125093664,40.007421234040685,37.79%,64.14%,61.80%,4253,587570
Winston-Salem,38.63870990152809,34.421081982780024,10.92%,53.62%,53.17%,4051,751304
North Las Vegas,46.35815750981087,40.42200429532418,12.80%,54.62%,54.95%,3346,613528
Norfolk,44.894381774300854,37.73708401127789,15.94%,54.28%,53.06%,5764,1485031
Chesapeake,41.90242536200135,32.59548166112272,22.21%,56.07%,54.66%,2516,551095
Garland,36.13525989678299,32.04592210902159,11.32%,49.54%,48.34%,3632,688985
Irving,56.146858595794455,42.33750907198921,24.60%,61.59%,60.55%,4474,801881
Hialeah,34.219110327257575,32.39129056792443,5.34%,57.00%,54.99%,2105,314775
Fremont,77.56231033620938,46.832315530725865,39.62%,80.61%,80.52%,3294,556702
Boise,67.17501071199477,38.882549967363985,42.12%,68.11%,68.62%,3460,586339
Richmond,53.0063170307876,41.60207652812671,21.51%,61.04%,58.67%,9715,2005063
Baton Rouge,42.2977666934052,34.94368083335894,17.39%,41.01%,40.62%,8272,2706869
Spokane,59.7022635462818,41.77861674994714,30.02%,63.10%,60.24%,2642,443507
