location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Wichita,39.3861210036829,23.36652497898146,40.67%,66.95%,64.13%,5711,762347
Cleveland,53.50626551164451,35.231991610115,34.15%,61.70%,60.68%,9894,2089847
Bakersfield,39.32299257971187,27.299063920220803,30.58%,61.71%,62.49%,5821,951193
Aurora,42.4827789509541,17.518645333393447,58.76%,80.01%,81.52%,740,66614
Anaheim,65.80440763708492,37.18850905154549,43.49%,68.56%,67.55%,8703,1000233
Honolulu,140.2787522100237,73.21070340986456,47.81%,83.40%,82.53%,12027,1167778
Santa Ana,46.30257944031385,22.200322319238623,52.05%,66.85%,69.47%,3057,447574
Riverside,45.27613698277986,30.830317771734464,31.91%,67.16%,70.83%,6202,874544
Corpus Christi,48.960222208265066,37.66500966403861,23.07%,55.90%,59.60%,5366,775384
Lexington,41.907579064021,23.477043517261656,43.98%,65.47%,64.63%,1261,165201
Stockton,41.54091646799999,30.019834995307416,27.73%,59.15%,65.67%,3647,638555
Henderson,73.20247199531626,41.0726739704423,43.89%,70.25%,72.51%,5484,1124770
St Paul,55.52862950119499,24.028536448720065,56.73%,86.64%,84.86%,4489,739776
St Louis,54.87072235571991,27.93109480547213,49.10%,82.87%,83.00%,7369,1270983
Cincinnati,55.15755845218969,24.886479956350005,54.88%,72.19%,72.76%,7186,1080055
Pittsburgh,53.86761426193587,28.878053871248863,46.39%,79.69%,79.25%,9314,1651851
Greensboro,36.38000897185342,26.326373270204655,27.64%,57.99%,59.47%,7339,1825674
Anchorage,109.56274930253646,48.037775313428135,56.16%,90.25%,91.99%,3642,666066
Plano,61.083885761578294,31.185365993191983,48.95%,76.52%,77.05%,4450,815869
Lincoln,54.18700377084912,31.124265027426127,42.56%,65.56%,68.98%,5934,640561
Orlando,91.43006948879398,59.20863635633112,35.24%,63.79%,63.40%,14042,2012875
Irvine,78.924361239565,39.40538826062558,50.07%,82.39%,83.03%,4645,690977
Newark,53.068197681127685,26.879461476360564,49.35%,68.44%,67.95%,6366,1136122
Toledo,39.61362735002374,26.667737112115756,32.68%,67.82%,71.68%,3922,689858
Durham,49.45106964548253,25.849810610018864,47.73%,69.56%,68.67%,5961,1325147
Chula Vista,56.39276147817299,34.15526515262906,39.43%,75.92%,78.43%,3052,449808
Fort Wayne,42.61949269928044,28.68112290295777,32.70%,62.75%,63.62%,3530,473517
Jersey City,59.69918556961661,28.321391217000684,52.56%,81.58%,81.83%,4819,823575
St Petersburg,64.88714005783034,33.54385084906396,48.30%,74.20%,75.56%,4159,862562
Laredo,38.00259315229626,28.41660699408633,25.22%,59.53%,57.95%,2322,317305
Madison,44.3240689269955,20.220780412915186,54.38%,70.66%,75.62%,969,99773
Chandler,58.620747392475984,34.8929829655665,40.48%,73.66%,72.64%,3592,518969
Buffalo,43.615415123300544,28.043269349334746,35.70%,68.78%,68.90%,5368,1040317
Lubbock,52.53206264500032,39.86565556539978,24.11%,51.51%,60.39%,6232,771907
Scottsdale,87.98446001935778,47.137258500661154,46.43%,78.53%,80.28%,4909,648477
Reno,57.87428128603679,31.5978345894225,45.40%,78.18%,77.80%,5033,742998
Glendale,53.1345246693778,15.86175643075167,70.15%,84.59%,79.33%,263,42300
Gilbert,63.644445242643826,32.51538804351636,48.91%,75.83%,77.36%,4021,500164
Winston-Salem,37.720872514472504,25.76928139545494,31.68%,59.42%,59.13%,3788,663113
North Las Vegas,46.77253335133537,32.69459004669067,30.10%,63.43%,64.89%,3063,530650
Norfolk,45.04849127911404,32.25336255614939,28.40%,61.45%,62.55%,5451,1327284
Chesapeake,41.80262875884583,27.865997175280643,33.34%,63.16%,61.56%,2352,489054
Garland,36.233465031621996,28.661500821091483,20.90%,59.22%,56.06%,3450,591556
Irving,56.33798149021085,33.56924917469736,40.41%,66.78%,68.23%,4196,712377
Hialeah,32.97889682673073,25.727302513339176,21.99%,65.70%,65.14%,1947,268895
Fremont,78.03410904505226,35.49323866443472,54.52%,82.90%,82.63%,3038,476270
Boise,66.8617005426314,30.98271593052879,53.66%,77.42%,77.38%,3279,505827
Richmond,53.20671713647789,33.92316320130882,36.24%,68.90%,67.69%,9117,1702423
Baton Rouge,42.634509685859854,30.157368328782734,29.27%,49.78%,54.31%,7725,2367645
Spokane,59.44986033377282,37.39749402809049,37.09%,68.76%,71.42%,2419,368533
